
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 10:51:01 /frames/cam_1.jpg?t=1775451059025 ........................................................ ~ 1s
  2026-04-06 10:51:02 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:02 /frames/cam_1.jpg?t=1775451059518 ........................................................ ~ 1s
  2026-04-06 10:51:02 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:02 /frames/cam_1.jpg?t=1775451059992 ........................................................ ~ 2s
  2026-04-06 10:51:03 /frames/cam_1.jpg?t=1775451060524 ........................................................ ~ 1s
  2026-04-06 10:51:04 /api/detections/latest ............................................................. ~ 513.48ms
  2026-04-06 10:51:04 /frames/cam_1.jpg?t=1775451061086 .................................................. ~ 518.95ms
  2026-04-06 10:51:04 /frames/cam_1.jpg?t=1775451061493 .................................................. ~ 526.58ms
  2026-04-06 10:51:04 /frames/cam_1.jpg?t=1775451061922 .................................................. ~ 525.91ms
  2026-04-06 10:51:05 /frames/cam_1.jpg?t=1775451062622 .................................................... ~ 9.22ms
  2026-04-06 10:51:05 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:05 /frames/cam_1.jpg?t=1775451063218 ........................................................ ~ 1s
  2026-04-06 10:51:05 /frames/cam_1.jpg?t=1775451063824 ........................................................ ~ 1s
  2026-04-06 10:51:06 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:51:06 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:07 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:51:09 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:08 /frames/cam_1.jpg?t=1775451064570 ........................................................ ~ 2s
  2026-04-06 10:51:09 /frames/cam_1.jpg?t=1775451064829 ........................................................ ~ 1s
  2026-04-06 10:51:10 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:09 /frames/cam_1.jpg?t=1775451066630 ........................................................ ~ 2s
  2026-04-06 10:51:12 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:10 /frames/cam_1.jpg?t=1775451067534 ........................................................ ~ 3s
  2026-04-06 10:51:14 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:12 /frames/cam_1.jpg?t=1775451066964 ........................................................ ~ 2s
  2026-04-06 10:51:15 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:14 /frames/cam_1.jpg?t=1775451069862 ........................................................ ~ 2s
  2026-04-06 10:51:15 /frames/cam_1.jpg?t=1775451069933 ........................................................ ~ 1s
  2026-04-06 10:51:16 /dashboard ............................................................................... ~ 1s
  2026-04-06 10:51:15 /frames/cam_1.jpg?t=1775451069449 ........................................................ ~ 2s
  2026-04-06 10:51:17 /api/v1/gate/report ................................................................ ~ 514.52ms
  2026-04-06 10:51:17 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:16 /frames/cam_1.jpg?t=1775451070798 ........................................................ ~ 3s
  2026-04-06 10:51:19 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:18 /frames/cam_1.jpg?t=1775451071430 ........................................................ ~ 2s
  2026-04-06 10:51:19 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:19 /frames/cam_1.jpg?t=1775451074641 ........................................................ ~ 2s
  2026-04-06 10:51:20 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:51:21 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:22 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 10:51:23 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 10:51:25 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 10:51:25 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:24 /frames/cam_1.jpg?t=1775451076485 ........................................................ ~ 3s
  2026-04-06 10:51:27 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 10:51:27 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 10:51:26 /frames/cam_1.jpg?t=1775451081978 ........................................................ ~ 3s
  2026-04-06 10:51:28 /api/detections/latest ................................................................... ~ 2s
